"Datum,""Ticket Nummer"",""Knop Keuze"",""Balie"",""Tijd Start"",""Tijd Aangenomen"",""Wachttijd in sec"""
"2023-06-15,""254"",""1"",""5"",""16:09:16"",""16:11:11"",""115"""
"2023-06-15,""255"",""1"",""5"",""16:09:31"",""16:11:49"",""138"""
"2023-06-15,""256"",""1"",""5"",""16:11:49"",""16:13:02"",""73"""
"2023-06-15,""257"",""1"",""4"",""16:12:01"",""16:14:53"",""172"""
"2023-06-15,""258"",""1"",""5"",""16:13:45"",""16:15:54"",""129"""
"2023-06-15,""259"",""1"",""5"",""16:16:45"",""16:16:59"",""14"""
"2023-06-15,""260"",""1"",""4"",""16:17:08"",""16:18:09"",""61"""
"2023-06-15,""261"",""1"",""5"",""16:17:42"",""16:19:22"",""100"""
"2023-06-15,""262"",""1"",""4"",""16:20:53"",""16:24:04"",""191"""
"2023-06-15,""263"",""1"",""5"",""16:21:06"",""16:24:23"",""197"""
"2023-06-15,""264"",""1"",""4"",""16:24:54"",""16:25:43"",""49"""
"2023-06-15,""265"",""1"",""4"",""16:25:03"",""16:29:02"",""239"""
"2023-06-15,""266"",""1"",""5"",""16:25:15"",""16:31:05"",""350"""
"2023-06-15,""267"",""1"",""4"",""16:25:25"",""16:31:46"",""381"""
"2023-06-15,""268"",""1"",""5"",""16:28:23"",""16:34:36"",""373"""
"2023-06-15,""269"",""1"",""4"",""16:28:45"",""16:35:34"",""409"""
"2023-06-15,""270"",""1"",""5"",""16:28:56"",""16:37:44"",""528"""
"2023-06-15,""271"",""1"",""5"",""16:35:26"",""16:40:04"",""278"""
"2023-06-15,""272"",""1"",""3"",""16:37:05"",""16:40:06"",""181"""
"2023-06-15,""273"",""1"",""2"",""16:41:20"",""16:42:29"",""69"""
"2023-06-15,""274"",""1"",""2"",""16:41:43"",""16:43:21"",""98"""
"2023-06-15,""275"",""1"",""3"",""16:42:30"",""16:44:30"",""120"""
"2023-06-15,""276"",""1"",""2"",""16:42:54"",""16:45:00"",""126"""
"2023-06-15,""277"",""1"",""3"",""16:43:25"",""16:45:11"",""106"""
"2023-06-15,""278"",""1"",""5"",""16:44:34"",""16:46:01"",""87"""
"2023-06-15,""279"",""1"",""4"",""16:50:37"",""16:52:42"",""125"""
"2023-06-15,""280"",""1"",""5"",""16:54:10"",""16:57:09"",""179"""
"2023-06-15,""281"",""1"",""5"",""16:57:26"",""17:00:58"",""212"""
"2023-06-15,""282"",""1"",""5"",""16:57:41"",""17:01:41"",""240"""
"2023-06-15,""283"",""1"",""5"",""16:58:33"",""17:03:44"",""311"""
"2023-06-15,""284"",""1"",""3"",""16:59:13"",""17:07:44"",""511"""
"2023-06-15,""285"",""1"",""5"",""17:00:36"",""17:08:12"",""456"""
"2023-06-15,""286"",""1"",""5"",""17:01:26"",""17:08:56"",""450"""
"2023-06-15,""287"",""1"",""5"",""17:03:41"",""17:09:30"",""349"""
"2023-06-15,""288"",""1"",""3"",""17:06:52"",""17:09:49"",""177"""
"2023-06-15,""289"",""1"",""3"",""17:10:04"",""17:10:48"",""44"""
"2023-06-15,""290"",""1"",""5"",""17:13:27"",""17:16:21"",""174"""
"2023-06-15,""291"",""1"",""5"",""17:14:22"",""17:17:24"",""182"""
"2023-06-15,""292"",""1"",""5"",""17:15:03"",""17:18:02"",""179"""
"2023-06-15,""293"",""1"",""5"",""17:16:01"",""17:19:30"",""209"""
"2023-06-15,""294"",""1"",""5"",""17:17:42"",""17:23:14"",""332"""
"2023-06-15,""295"",""1"",""3"",""17:18:00"",""17:26:10"",""490"""
"2023-06-15,""296"",""1"",""3"",""17:19:20"",""17:30:56"",""696"""
"2023-06-15,""297"",""1"",""5"",""17:29:42"",""17:32:46"",""184"""
"2023-06-15,""298"",""1"",""3"",""17:30:34"",""17:33:57"",""203"""
"2023-06-15,""299"",""1"",""3"",""17:38:38"",""17:39:14"",""36"""
"2023-06-15,""300"",""1"",""3"",""17:41:23"",""17:41:37"",""14"""
"2023-06-15,""301"",""1"",""3"",""17:42:35"",""17:44:28"",""113"""
"2023-06-15,""302"",""1"",""5"",""17:45:23"",""17:45:57"",""34"""
"2023-06-15,""303"",""1"",""4"",""17:45:33"",""17:46:28"",""55"""
"2023-06-15,""304"",""1"",""5"",""17:46:08"",""17:46:44"",""36"""
"2023-06-15,""305"",""1"",""5"",""17:49:36"",""17:50:29"",""53"""
"2023-06-15,""306"",""1"",""4"",""17:50:25"",""17:52:00"",""95"""
"2023-06-15,""307"",""1"",""3"",""17:58:57"",""17:59:15"",""18"""
"2023-06-16,""101"",""1"",""5"",""08:30:46"",""08:31:02"",""16"""
"2023-06-16,""102"",""1"",""5"",""08:46:05"",""08:46:25"",""20"""
"2023-06-16,""103"",""1"",""5"",""08:46:13"",""08:48:34"",""141"""
"2023-06-16,""104"",""1"",""5"",""08:55:43"",""08:55:50"",""7"""
"2023-06-16,""105"",""1"",""5"",""09:04:25"",""09:04:53"",""28"""
"2023-06-16,""106"",""1"",""3"",""09:05:49"",""09:07:00"",""71"""
"2023-06-16,""107"",""1"",""5"",""09:20:07"",""09:21:17"",""70"""
"2023-06-16,""108"",""1"",""3"",""09:25:58"",""09:26:41"",""43"""
"2023-06-16,""109"",""1"",""5"",""09:32:00"",""09:32:07"",""7"""
"2023-06-16,""110"",""1"",""3"",""09:33:55"",""09:35:05"",""70"""
"2023-06-16,""111"",""1"",""3"",""09:34:43"",""09:36:08"",""85"""
"2023-06-16,""112"",""1"",""5"",""09:36:54"",""09:39:45"",""171"""
"2023-06-16,""113"",""1"",""3"",""09:37:37"",""09:43:25"",""348"""
"2023-06-16,""114"",""1"",""5"",""09:44:07"",""09:48:31"",""264"""
"2023-06-16,""115"",""1"",""5"",""09:45:08"",""09:52:06"",""418"""
"2023-06-16,""116"",""1"",""3"",""09:54:37"",""09:55:55"",""78"""
"2023-06-16,""117"",""1"",""5"",""10:01:07"",""10:01:31"",""24"""
"2023-06-16,""118"",""1"",""4"",""10:04:23"",""10:05:41"",""78"""
"2023-06-16,""119"",""1"",""4"",""10:08:21"",""10:14:33"",""372"""
"2023-06-16,""120"",""1"",""5"",""10:10:18"",""10:15:10"",""292"""
"2023-06-16,""121"",""1"",""5"",""10:12:07"",""10:16:15"",""248"""
"2023-06-16,""122"",""1"",""4"",""10:14:27"",""10:21:07"",""400"""
"2023-06-16,""123"",""1"",""4"",""10:17:23"",""10:21:51"",""268"""
"2023-06-16,""124"",""1"",""5"",""10:18:43"",""10:22:32"",""229"""
"2023-06-16,""125"",""1"",""4"",""10:21:23"",""10:24:14"",""171"""
"2023-06-16,""126"",""1"",""4"",""10:22:20"",""10:25:21"",""181"""
"2023-06-16,""127"",""1"",""3"",""10:23:46"",""10:26:41"",""175"""
"2023-06-16,""128"",""1"",""3"",""10:24:47"",""10:26:57"",""130"""
"2023-06-16,""129"",""1"",""5"",""10:25:18"",""10:31:00"",""342"""
"2023-06-16,""130"",""1"",""5"",""10:33:53"",""10:34:00"",""7"""
"2023-06-16,""131"",""1"",""5"",""10:36:51"",""10:37:05"",""14"""
"2023-06-16,""132"",""1"",""3"",""10:37:30"",""10:38:48"",""78"""
"2023-06-16,""133"",""1"",""4"",""10:40:58"",""10:41:08"",""10"""
"2023-06-16,""134"",""1"",""4"",""10:45:38"",""10:47:00"",""82"""
"2023-06-16,""135"",""1"",""5"",""10:46:02"",""10:48:22"",""140"""
"2023-06-16,""136"",""1"",""5"",""10:49:42"",""10:53:18"",""216"""
"2023-06-16,""137"",""1"",""5"",""10:54:29"",""10:55:23"",""54"""
"2023-06-16,""138"",""1"",""5"",""10:54:52"",""10:56:23"",""91"""
"2023-06-16,""139"",""1"",""4"",""10:55:04"",""10:58:30"",""206"""
"2023-06-16,""140"",""1"",""4"",""11:02:02"",""11:02:09"",""7"""
"2023-06-16,""141"",""1"",""5"",""11:04:40"",""11:04:47"",""7"""
"2023-06-16,""142"",""1"",""5"",""11:09:22"",""11:09:33"",""11"""
"2023-06-16,""143"",""1"",""4"",""11:10:20"",""11:12:13"",""113"""
"2023-06-16,""144"",""1"",""4"",""11:14:55"",""11:15:08"",""13"""
"2023-06-16,""145"",""1"",""4"",""11:18:20"",""11:18:36"",""16"""
"2023-06-16,""146"",""1"",""4"",""11:25:58"",""11:26:06"",""8"""
"2023-06-16,""147"",""1"",""5"",""11:33:16"",""11:34:03"",""47"""
"2023-06-16,""148"",""1"",""5"",""11:41:22"",""11:41:37"",""15"""
"2023-06-16,""149"",""1"",""5"",""11:41:30"",""11:42:44"",""74"""
"2023-06-16,""150"",""1"",""5"",""11:49:30"",""11:49:43"",""13"""
"2023-06-16,""151"",""1"",""5"",""11:52:48"",""11:54:17"",""89"""
"2023-06-16,""152"",""1"",""5"",""11:59:43"",""12:00:40"",""57"""
"2023-06-16,""153"",""1"",""5"",""12:10:36"",""12:12:24"",""108"""
"2023-06-16,""154"",""1"",""5"",""12:11:54"",""12:13:37"",""103"""
"2023-06-16,""155"",""1"",""5"",""12:12:30"",""12:15:24"",""174"""
"2023-06-16,""156"",""1"",""3"",""12:13:49"",""12:21:01"",""432"""
"2023-06-16,""157"",""1"",""3"",""12:14:02"",""12:24:16"",""614"""
"2023-06-16,""158"",""1"",""5"",""12:20:14"",""12:25:30"",""316"""
"2023-06-16,""159"",""1"",""3"",""12:21:48"",""12:25:32"",""224"""
"2023-06-16,""160"",""1"",""3"",""12:31:15"",""12:32:47"",""92"""
"2023-06-16,""161"",""1"",""3"",""12:32:48"",""12:36:41"",""233"""
"2023-06-16,""162"",""1"",""5"",""12:38:54"",""12:40:55"",""121"""
"2023-06-16,""163"",""1"",""5"",""12:40:47"",""12:42:52"",""125"""
"2023-06-16,""164"",""1"",""3"",""12:41:43"",""12:43:44"",""121"""
"2023-06-16,""165"",""1"",""5"",""12:44:23"",""12:47:44"",""201"""
"2023-06-16,""166"",""1"",""5"",""12:45:06"",""12:48:23"",""197"""
"2023-06-16,""167"",""1"",""5"",""12:45:33"",""12:49:50"",""257"""
"2023-06-16,""168"",""1"",""5"",""12:46:58"",""12:50:51"",""233"""
"2023-06-16,""169"",""1"",""4"",""12:48:56"",""12:51:03"",""127"""
"2023-06-16,""170"",""1"",""5"",""12:49:51"",""12:52:26"",""155"""
"2023-06-16,""171"",""1"",""4"",""12:50:04"",""12:52:53"",""169"""
"2023-06-16,""172"",""1"",""4"",""12:50:19"",""12:54:27"",""248"""
"2023-06-16,""173"",""1"",""4"",""12:50:41"",""12:54:28"",""227"""
"2023-06-16,""174"",""1"",""4"",""12:50:51"",""12:54:28"",""217"""
"2023-06-16,""175"",""1"",""4"",""12:51:19"",""12:54:29"",""190"""
"2023-06-16,""176"",""1"",""4"",""12:54:03"",""12:54:30"",""27"""
"2023-06-16,""177"",""1"",""4"",""12:54:19"",""12:54:31"",""12"""
"2023-06-16,""178"",""1"",""3"",""12:59:35"",""13:00:09"",""34"""
"2023-06-16,""179"",""1"",""4"",""12:59:56"",""13:00:22"",""26"""
"2023-06-16,""180"",""1"",""4"",""13:01:42"",""13:02:19"",""37"""
"2023-06-16,""181"",""1"",""4"",""13:03:35"",""13:04:24"",""49"""
"2023-06-16,""182"",""1"",""3"",""13:06:03"",""13:06:13"",""10"""
"2023-06-16,""183"",""1"",""5"",""13:19:16"",""13:20:48"",""92"""
"2023-06-16,""184"",""1"",""3"",""13:20:01"",""13:24:42"",""281"""
"2023-06-16,""185"",""1"",""5"",""13:24:44"",""13:25:06"",""22"""
"2023-06-16,""186"",""1"",""5"",""13:25:30"",""13:25:50"",""20"""
"2023-06-16,""187"",""1"",""3"",""13:28:11"",""13:29:18"",""67"""
"2023-06-16,""188"",""1"",""5"",""13:28:18"",""13:29:59"",""101"""
"2023-06-16,""189"",""1"",""3"",""13:31:00"",""13:31:52"",""52"""
"2023-06-16,""190"",""1"",""3"",""13:32:25"",""13:32:52"",""27"""
"2023-06-16,""191"",""1"",""5"",""13:32:34"",""13:33:33"",""59"""
"2023-06-16,""192"",""1"",""3"",""13:34:14"",""13:34:23"",""9"""
"2023-06-16,""193"",""1"",""5"",""13:34:40"",""13:34:45"",""5"""
"2023-06-16,""194"",""1"",""4"",""13:43:43"",""13:44:22"",""39"""
"2023-06-16,""195"",""1"",""5"",""13:43:51"",""13:46:10"",""139"""
"2023-06-16,""196"",""1"",""5"",""13:49:42"",""13:49:51"",""9"""
"2023-06-16,""197"",""1"",""5"",""13:53:12"",""13:53:38"",""26"""
"2023-06-16,""198"",""1"",""4"",""13:58:43"",""13:59:12"",""29"""
"2023-06-16,""199"",""1"",""5"",""14:04:03"",""14:04:28"",""25"""
"2023-06-16,""200"",""1"",""4"",""14:04:14"",""14:04:59"",""45"""
"2023-06-16,""201"",""1"",""5"",""14:04:33"",""14:05:56"",""83"""
"2023-06-16,""202"",""1"",""5"",""14:07:27"",""14:07:33"",""6"""
"2023-06-16,""203"",""1"",""5"",""14:08:07"",""14:08:28"",""21"""
"2023-06-16,""204"",""1"",""5"",""14:11:08"",""14:11:19"",""11"""
"2023-06-16,""205"",""1"",""3"",""14:12:18"",""14:12:31"",""13"""
"2023-06-16,""206"",""1"",""4"",""14:17:33"",""14:17:47"",""14"""
"2023-06-16,""207"",""1"",""4"",""14:18:24"",""14:18:48"",""24"""
"2023-06-16,""208"",""1"",""4"",""14:21:27"",""14:21:57"",""30"""
"2023-06-16,""209"",""1"",""4"",""14:26:11"",""14:27:08"",""57"""
"2023-06-16,""210"",""1"",""5"",""14:28:33"",""14:30:03"",""90"""
"2023-06-16,""211"",""1"",""4"",""14:28:50"",""14:32:15"",""205"""
"2023-06-16,""212"",""1"",""5"",""14:30:40"",""14:32:42"",""122"""
"2023-06-16,""213"",""1"",""5"",""14:31:04"",""14:37:22"",""378"""
"2023-06-16,""214"",""1"",""5"",""14:36:34"",""14:41:33"",""299"""
"2023-06-16,""215"",""1"",""5"",""14:36:43"",""14:44:23"",""460"""
"2023-06-16,""216"",""1"",""2"",""14:36:52"",""14:45:12"",""500"""
"2023-06-16,""217"",""1"",""5"",""14:37:28"",""14:45:54"",""506"""
"2023-06-16,""218"",""1"",""2"",""14:37:41"",""14:47:34"",""593"""
"2023-06-16,""219"",""1"",""4"",""14:39:00"",""14:48:04"",""544"""
"2023-06-16,""220"",""1"",""2"",""14:41:07"",""14:49:39"",""512"""
"2023-06-16,""221"",""1"",""5"",""14:41:17"",""14:50:13"",""536"""
"2023-06-16,""222"",""1"",""5"",""14:43:02"",""14:51:05"",""483"""
"2023-06-16,""223"",""1"",""2"",""14:43:58"",""14:51:15"",""437"""
"2023-06-16,""224"",""1"",""4"",""14:50:50"",""14:52:01"",""71"""
"2023-06-16,""225"",""1"",""2"",""14:51:13"",""14:53:34"",""141"""
"2023-06-16,""226"",""1"",""4"",""14:51:25"",""14:54:45"",""200"""
"2023-06-16,""227"",""1"",""5"",""14:51:38"",""14:54:59"",""201"""
"2023-06-16,""228"",""1"",""4"",""14:51:47"",""14:56:28"",""281"""
"2023-06-16,""229"",""1"",""5"",""14:52:00"",""14:56:47"",""287"""
"2023-06-16,""230"",""1"",""5"",""14:55:04"",""14:57:24"",""140"""
"2023-06-16,""231"",""1"",""2"",""14:59:16"",""14:59:57"",""41"""
"2023-06-16,""232"",""1"",""4"",""15:05:57"",""15:06:27"",""30"""
"2023-06-16,""233"",""1"",""5"",""15:06:30"",""15:08:14"",""104"""
"2023-06-16,""234"",""1"",""5"",""15:07:03"",""15:08:50"",""107"""
"2023-06-16,""235"",""1"",""4"",""15:07:13"",""15:10:23"",""190"""
"2023-06-16,""236"",""1"",""4"",""15:09:00"",""15:13:08"",""248"""
"2023-06-16,""237"",""1"",""5"",""15:10:21"",""15:13:55"",""214"""
"2023-06-16,""238"",""1"",""2"",""15:11:21"",""15:15:11"",""230"""
"2023-06-16,""239"",""1"",""4"",""15:11:45"",""15:15:38"",""233"""
"2023-06-16,""240"",""1"",""5"",""15:12:17"",""15:16:55"",""278"""
"2023-06-16,""241"",""1"",""2"",""15:13:04"",""15:17:15"",""251"""
"2023-06-16,""242"",""1"",""5"",""15:14:18"",""15:18:13"",""235"""
"2023-06-16,""243"",""1"",""2"",""15:14:30"",""15:19:29"",""299"""
"2023-06-16,""244"",""1"",""5"",""15:15:36"",""15:19:58"",""262"""
"2023-06-16,""245"",""1"",""4"",""15:16:27"",""15:22:41"",""374"""
"2023-06-16,""246"",""1"",""4"",""15:16:42"",""15:25:19"",""517"""
"2023-06-16,""247"",""1"",""4"",""15:17:16"",""15:26:08"",""532"""
"2023-06-16,""248"",""1"",""3"",""15:21:38"",""15:26:44"",""306"""
"2023-06-16,""249"",""1"",""4"",""15:22:19"",""15:29:37"",""438"""
"2023-06-16,""250"",""1"",""3"",""15:22:59"",""15:33:31"",""632"""
"2023-06-16,""251"",""1"",""4"",""15:23:29"",""15:34:19"",""650"""
"2023-06-16,""252"",""1"",""3"",""15:23:44"",""15:35:02"",""678"""
"2023-06-16,""253"",""1"",""4"",""15:26:09"",""15:35:18"",""549"""
"2023-06-16,""254"",""1"",""3"",""15:33:11"",""15:36:12"",""181"""
"2023-06-16,""255"",""1"",""4"",""15:33:56"",""15:39:30"",""334"""
"2023-06-16,""256"",""1"",""3"",""15:34:05"",""15:41:17"",""432"""
"2023-06-16,""257"",""1"",""3"",""15:36:44"",""15:42:00"",""316"""
"2023-06-16,""258"",""1"",""2"",""15:40:29"",""15:42:49"",""140"""
"2023-06-16,""259"",""1"",""3"",""15:42:31"",""15:44:52"",""141"""
"2023-06-16,""260"",""1"",""2"",""15:44:08"",""15:45:46"",""98"""
"2023-06-16,""261"",""1"",""3"",""15:45:09"",""15:46:02"",""53"""
"2023-06-16,""262"",""1"",""3"",""15:46:10"",""15:47:59"",""109"""
"2023-06-16,""263"",""1"",""2"",""15:46:10"",""15:50:38"",""268"""
"2023-06-16,""264"",""1"",""2"",""15:47:02"",""15:50:46"",""224"""
"2023-06-16,""265"",""1"",""4"",""15:47:50"",""15:50:54"",""184"""
"2023-06-16,""266"",""1"",""4"",""15:52:58"",""15:53:31"",""33"""
"2023-06-16,""267"",""1"",""4"",""15:53:32"",""15:54:50"",""78"""
"2023-06-16,""268"",""1"",""3"",""15:53:57"",""15:54:59"",""62"""
"2023-06-16,""269"",""1"",""2"",""15:54:35"",""15:55:20"",""45"""
"2023-06-16,""270"",""1"",""5"",""15:58:41"",""15:58:52"",""11"""
"2023-06-16,""271"",""1"",""3"",""16:04:08"",""16:04:55"",""47"""
"2023-06-16,""272"",""1"",""3"",""16:05:34"",""16:06:17"",""43"""
"2023-06-16,""273"",""1"",""5"",""16:06:40"",""16:07:57"",""77"""
"2023-06-16,""274"",""1"",""4"",""16:07:15"",""16:12:00"",""285"""
"2023-06-16,""275"",""1"",""3"",""16:10:33"",""16:17:14"",""401"""
"2023-06-16,""276"",""1"",""3"",""16:11:15"",""16:18:01"",""406"""
"2023-06-16,""277"",""1"",""3"",""16:11:28"",""16:21:01"",""573"""
"2023-06-16,""278"",""1"",""3"",""16:17:02"",""16:25:56"",""534"""
"2023-06-16,""279"",""1"",""5"",""16:19:28"",""16:28:09"",""521"""
"2023-06-16,""280"",""1"",""4"",""16:20:06"",""16:29:06"",""540"""
"2023-06-16,""281"",""1"",""2"",""16:21:45"",""16:30:20"",""515"""
"2023-06-16,""282"",""1"",""4"",""16:21:57"",""16:32:18"",""621"""
"2023-06-16,""283"",""1"",""3"",""16:25:04"",""16:33:39"",""515"""
"2023-06-16,""284"",""1"",""3"",""16:28:20"",""16:34:25"",""365"""
"2023-06-16,""285"",""1"",""2"",""16:30:06"",""16:36:30"",""384"""
"2023-06-16,""286"",""1"",""3"",""16:31:58"",""16:36:38"",""280"""
"2023-06-16,""287"",""1"",""4"",""16:34:21"",""16:37:02"",""161"""
"2023-06-16,""288"",""1"",""2"",""16:35:26"",""16:37:09"",""103"""
"2023-06-16,""289"",""1"",""3"",""16:38:07"",""16:38:20"",""13"""
"2023-06-16,""290"",""1"",""2"",""16:38:51"",""16:39:33"",""42"""
"2023-06-16,""291"",""1"",""3"",""16:39:47"",""16:40:32"",""45"""
"2023-06-16,""292"",""1"",""4"",""16:41:37"",""16:44:05"",""148"""
"2023-06-16,""293"",""1"",""4"",""16:45:03"",""16:47:04"",""121"""
"2023-06-16,""294"",""1"",""3"",""16:47:49"",""16:48:15"",""26"""
"2023-06-16,""295"",""1"",""3"",""16:48:57"",""16:49:46"",""49"""
"2023-06-16,""296"",""1"",""4"",""16:50:08"",""16:51:14"",""66"""
"2023-06-16,""297"",""1"",""3"",""16:50:49"",""16:53:34"",""165"""
"2023-06-16,""298"",""1"",""4"",""16:54:06"",""16:55:30"",""84"""
"2023-06-16,""299"",""1"",""3"",""16:54:28"",""16:56:07"",""99"""
"2023-06-16,""300"",""1"",""4"",""16:58:48"",""16:59:25"",""37"""
"2023-06-16,""301"",""1"",""4"",""17:00:45"",""17:01:18"",""33"""
"2023-06-16,""302"",""1"",""4"",""17:04:05"",""17:07:23"",""198"""
"2023-06-16,""303"",""1"",""3"",""17:06:41"",""17:07:57"",""76"""
"2023-06-16,""304"",""1"",""4"",""17:10:02"",""17:11:31"",""89"""
"2023-06-16,""305"",""1"",""4"",""17:11:36"",""17:13:07"",""91"""
"2023-06-16,""306"",""1"",""3"",""17:14:12"",""17:14:44"",""32"""
"2023-06-16,""307"",""1"",""4"",""17:16:31"",""17:19:35"",""184"""
"2023-06-16,""308"",""1"",""4"",""17:19:47"",""17:21:17"",""90"""
"2023-06-16,""309"",""1"",""4"",""17:27:15"",""17:28:48"",""93"""
"2023-06-16,""310"",""1"",""4"",""17:28:05"",""17:29:23"",""78"""
"2023-06-16,""311"",""1"",""4"",""17:31:53"",""17:35:30"",""217"""
"2023-06-16,""312"",""1"",""4"",""17:35:20"",""17:36:59"",""99"""
"2023-06-16,""313"",""1"",""4"",""17:36:42"",""17:38:53"",""131"""
"2023-06-16,""314"",""1"",""4"",""17:39:04"",""17:47:18"",""494"""
"2023-06-16,""315"",""1"",""5"",""17:40:01"",""17:47:27"",""446"""
"2023-06-16,""316"",""1"",""5"",""17:43:30"",""17:49:21"",""351"""
"2023-06-16,""317"",""1"",""5"",""17:47:59"",""17:49:30"",""91"""
"2023-06-16,""318"",""1"",""4"",""17:48:29"",""17:51:06"",""157"""
"2023-06-16,""319"",""1"",""4"",""17:50:05"",""17:53:39"",""214"""
"2023-06-16,""320"",""1"",""4"",""17:52:03"",""17:56:45"",""282"""
"2023-06-19,""101"",""1"",""5"",""08:28:00"",""08:28:43"",""43"""
"2023-06-19,""102"",""1"",""3"",""08:28:09"",""08:30:50"",""161"""
"2023-06-19,""103"",""1"",""4"",""08:28:17"",""08:30:55"",""158"""
"2023-06-19,""104"",""1"",""4"",""08:28:27"",""08:30:59"",""152"""
"2023-06-19,""105"",""1"",""2"",""08:31:49"",""08:36:23"",""274"""
"2023-06-19,""106"",""1"",""3"",""08:31:57"",""08:36:40"",""283"""
"2023-06-19,""107"",""1"",""5"",""08:32:29"",""08:36:41"",""252"""
"2023-06-19,""108"",""1"",""4"",""08:43:18"",""08:44:51"",""93"""
"2023-06-19,""109"",""1"",""5"",""08:59:59"",""09:11:50"",""711"""
"2023-06-19,""110"",""1"",""5"",""09:11:23"",""09:11:51"",""28"""
"2023-06-19,""111"",""1"",""5"",""09:13:26"",""09:14:44"",""78"""
"2023-06-19,""112"",""1"",""5"",""09:19:12"",""09:19:26"",""14"""
"2023-06-19,""113"",""1"",""5"",""09:29:15"",""09:29:45"",""30"""
"2023-06-19,""114"",""1"",""5"",""09:29:45"",""09:32:09"",""144"""
"2023-06-19,""115"",""1"",""5"",""09:30:11"",""09:35:08"",""297"""
"2023-06-19,""116"",""1"",""5"",""09:31:11"",""09:36:25"",""314"""
"2023-06-19,""117"",""1"",""5"",""09:34:56"",""09:39:29"",""273"""
"2023-06-19,""118"",""1"",""5"",""09:43:20"",""09:45:10"",""110"""
"2023-06-19,""119"",""1"",""5"",""09:46:17"",""09:59:47"",""810"""
"2023-06-19,""120"",""1"",""5"",""10:00:50"",""10:02:02"",""72"""
"2023-06-19,""121"",""1"",""5"",""10:02:35"",""10:06:13"",""218"""
"2023-06-19,""122"",""1"",""5"",""10:05:35"",""10:09:08"",""213"""
"2023-06-19,""123"",""1"",""5"",""10:06:27"",""10:12:01"",""334"""
"2023-06-19,""124"",""1"",""5"",""10:07:54"",""10:12:55"",""301"""
"2023-06-19,""125"",""1"",""5"",""10:10:47"",""10:14:45"",""238"""
"2023-06-19,""126"",""1"",""2"",""10:17:18"",""10:25:04"",""466"""
"2023-06-19,""127"",""1"",""2"",""10:20:49"",""10:25:10"",""261"""
"2023-06-19,""128"",""1"",""3"",""10:30:58"",""10:32:30"",""92"""
"2023-06-19,""129"",""1"",""4"",""10:34:05"",""10:38:02"",""237"""
"2023-06-19,""130"",""1"",""4"",""10:40:31"",""10:40:44"",""13"""
"2023-06-19,""131"",""1"",""4"",""10:42:04"",""10:43:20"",""76"""
"2023-06-19,""132"",""1"",""4"",""10:42:25"",""10:44:38"",""133"""
"2023-06-19,""133"",""1"",""4"",""10:44:55"",""10:45:35"",""40"""
"2023-06-19,""134"",""1"",""5"",""10:56:56"",""10:57:27"",""31"""
"2023-06-19,""135"",""1"",""5"",""10:59:48"",""11:00:47"",""59"""
"2023-06-19,""136"",""1"",""5"",""11:00:43"",""11:04:16"",""213"""
"2023-06-19,""137"",""1"",""5"",""11:01:55"",""11:07:17"",""322"""
"2023-06-19,""138"",""1"",""5"",""11:09:35"",""11:10:09"",""34"""
"2023-06-19,""139"",""1"",""3"",""11:17:43"",""11:19:48"",""125"""
"2023-06-19,""140"",""1"",""5"",""11:28:57"",""11:30:42"",""105"""
"2023-06-19,""141"",""1"",""5"",""11:34:40"",""11:36:02"",""82"""
"2023-06-19,""142"",""1"",""5"",""11:35:02"",""11:36:06"",""64"""
"2023-06-19,""143"",""1"",""5"",""11:58:59"",""12:04:45"",""346"""
"2023-06-19,""144"",""1"",""5"",""12:05:07"",""12:05:21"",""14"""
"2023-06-19,""145"",""1"",""5"",""12:07:58"",""12:23:14"",""916"""
"2023-06-19,""146"",""1"",""5"",""12:26:06"",""12:26:25"",""19"""
"2023-06-19,""147"",""1"",""5"",""12:26:28"",""12:28:45"",""137"""
"2023-06-19,""148"",""1"",""5"",""12:43:27"",""12:46:41"",""194"""
"2023-06-19,""149"",""1"",""5"",""12:46:20"",""12:46:42"",""22"""
"2023-06-19,""150"",""1"",""5"",""12:51:07"",""12:51:41"",""34"""
"2023-06-19,""151"",""1"",""5"",""13:02:43"",""13:02:58"",""15"""
"2023-06-19,""152"",""1"",""5"",""13:04:09"",""13:06:35"",""146"""
"2023-06-19,""153"",""1"",""5"",""13:04:59"",""13:12:33"",""454"""
